"","Term","ego","alter","agreeEgo","agreeAlter","empathyEgo","empathyAlter","socialemotionallityEgo","socialemotionallityAlter","needtobelongEgo","needtobelongAlter","loneEgo","inEgo","outEgo","inEgo_liked","outEgo_liked","loneAlter","inAlter","outAlter","inAlter_liked","outAlter_liked","loneBinEgo","loneBinAlter","recp","n","recpSum","recpPer"
"3697","Fall 2019",6037,8144,4,NA,3.727272727,NA,3.428571429,NA,4.375,NA,-0.392083217024822,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3698","Fall 2019",6049,1065,7,5.5,6.727272727,5.181818182,4.375,4.25,4,4.125,-0.392083217024822,0.001268392,0.00152207,0.000507357,0.000761035,-0.35199118285713,0.00152207,0.00152207,0,0.000761035,"NL","NL",0,6,3,0.5
"3699","Fall 2019",6049,6933,7,5,6.727272727,6.363636364,4.375,6,4,3.875,-0.392083217024822,0.001268392,0.00152207,0.000507357,0.000761035,0.264252204189066,0.000253678,0.00152207,0.000507357,0.000761035,"NL","NL",1,6,3,0.5
"3700","Fall 2019",6049,7945,7,7,6.727272727,6.090909091,4.375,5,4,5.25,-0.392083217024822,0.001268392,0.00152207,0.000507357,0.000761035,0.264252204189066,0.00152207,0.001014713,0,0.000507357,"NL","NL",0,6,3,0.5
"3701","Fall 2019",6049,4418,7,6.5,6.727272727,6,4.375,4.125,4,3.75,-0.392083217024822,0.001268392,0.00152207,0.000507357,0.000761035,0.264252204189066,0.000761035,0.001268392,0,0.001014713,"NL","NL",1,6,3,0.5
"3702","Fall 2019",6049,2433,7,NA,6.727272727,NA,4.375,NA,4,NA,-0.392083217024822,0.001268392,0.00152207,0.000507357,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,3,0.5
"3703","Fall 2019",6049,7233,7,5.5,6.727272727,7,4.375,6,4,4,-0.392083217024822,0.001268392,0.00152207,0.000507357,0.000761035,0.264252204189066,0.001014713,0.001014713,0.000253678,0,"NL","NL",1,6,3,0.5
"3704","Fall 2019",6064,2356,4,4,5.454545455,5.363636364,3.625,6.25,5.75,6.625,1.40208687538842,0.001268392,0.00152207,0.000761035,0.000253678,1.49673897828146,0.000761035,0.00152207,0,0.00152207,"L","L",0,6,1,0.166666666666667
"3705","Fall 2019",6064,2445,4,6.5,5.454545455,6.272727273,3.625,5.75,5.75,6.25,1.40208687538842,0.001268392,0.00152207,0.000761035,0.000253678,-0.968234569903326,0.001014713,0.001014713,0.001014713,0.000253678,"L","NL",1,6,1,0.166666666666667
"3706","Fall 2019",6064,7727,4,NA,5.454545455,NA,3.625,NA,5.75,NA,1.40208687538842,0.001268392,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"3707","Fall 2019",6064,1550,4,NA,5.454545455,NA,3.625,NA,5.75,NA,1.40208687538842,0.001268392,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"3708","Fall 2019",6064,7240,4,NA,5.454545455,NA,3.625,NA,5.75,NA,1.40208687538842,0.001268392,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"3709","Fall 2019",6064,7178,4,NA,5.454545455,NA,3.625,NA,5.75,NA,1.40208687538842,0.001268392,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"3710","Fall 2019",6072,7199,6,NA,4.909090909,NA,4,NA,6.375,NA,-1.58819661196698,0.000253678,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3711","Fall 2019",6072,7380,6,2.5,4.909090909,4.818181818,4,6.75,6.375,6.625,-1.58819661196698,0.000253678,0.00152207,0,0.00152207,-1.58447795694952,0.001014713,0.00152207,0.000253678,0.001014713,"NL","NL",0,6,1,0.166666666666667
"3712","Fall 2019",6072,1056,6,NA,4.909090909,NA,4,NA,6.375,NA,-1.58819661196698,0.000253678,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3713","Fall 2019",6072,4682,6,NA,4.909090909,NA,4,NA,6.375,NA,-1.58819661196698,0.000253678,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3714","Fall 2019",6072,6275,6,NA,4.909090909,NA,4,NA,6.375,NA,-1.58819661196698,0.000253678,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3715","Fall 2019",6072,2825,6,4.5,4.909090909,5.454545455,4,4,6.375,4.625,-1.58819661196698,0.000253678,0.00152207,0,0.00152207,0.264252204189066,0.000253678,0.001268392,0.000253678,0.000253678,"NL","NL",1,6,1,0.166666666666667
"3716","Fall 2019",6080,5329,5.5,NA,4.818181818,NA,1,NA,2.375,NA,-0.990139914495902,0,0.001014713,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3717","Fall 2019",6080,6974,5.5,4.5,4.818181818,NA,1,5,2.375,NA,-0.990139914495902,0,0.001014713,0,0.000253678,-0.968234569903326,0.000507357,0.000507357,0,0.001268392,"NL","NL",0,4,0,0
"3718","Fall 2019",6080,7440,5.5,NA,4.818181818,NA,1,NA,2.375,NA,-0.990139914495902,0,0.001014713,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3719","Fall 2019",6080,4124,5.5,NA,4.818181818,NA,1,NA,2.375,NA,-0.990139914495902,0,0.001014713,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3720","Fall 2019",6109,5782,5,4,6.636363636,5,4.375,4.125,3.5,4,-0.990139914495902,0.000761035,0.001014713,0,0.001014713,NA,0.00152207,0.00152207,0.000507357,0.000253678,"NL",NA,1,4,2,0.5
"3721","Fall 2019",6109,5355,5,NA,6.636363636,NA,4.375,NA,3.5,NA,-0.990139914495902,0.000761035,0.001014713,0,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,4,2,0.5
"3722","Fall 2019",6109,8039,5,NA,6.636363636,NA,4.375,NA,3.5,NA,-0.990139914495902,0.000761035,0.001014713,0,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,4,2,0.5
"3723","Fall 2019",6109,5927,5,4.5,6.636363636,5.818181818,4.375,1.875,3.5,3.5,-0.990139914495902,0.000761035,0.001014713,0,0.001014713,1.49673897828146,0.000507357,0.001268392,0.000253678,0.000507357,"NL","L",1,4,2,0.5
"3724","Fall 2019",6116,1234,6,NA,6.181818182,NA,5.375,NA,4.875,NA,0.205973480446258,0.000253678,0.000761035,0.000507357,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,3,1,0.333333333333333
"3725","Fall 2019",6116,7635,6,5.5,6.181818182,5.909090909,5.375,5.25,4.875,4.875,0.205973480446258,0.000253678,0.000761035,0.000507357,0.000253678,0.264252204189066,0.001014713,0.00152207,0.001268392,0.000761035,"NL","NL",1,3,1,0.333333333333333
"3726","Fall 2019",6116,3166,6,4.5,6.181818182,6.545454545,5.375,4.75,4.875,6.375,0.205973480446258,0.000253678,0.000761035,0.000507357,0.000253678,0.264252204189066,0.000761035,0.00152207,0.001014713,0.001268392,"NL","NL",0,3,1,0.333333333333333
"3727","Fall 2019",6119,1615,5.5,NA,5.545454545,NA,2,NA,4.5,NA,0.205973480446258,0,0.000253678,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,1,0,0
"3728","Fall 2019",6124,5064,5,5,5.909090909,4.363636364,4.625,4.25,5.75,5.25,0.205973480446258,0.000507357,0.000761035,0,0.000253678,-0.35199118285713,0.000761035,0.000761035,0,0.000507357,"NL","NL",0,3,2,0.666666666666667
"3729","Fall 2019",6124,5368,5,3,5.909090909,5.272727273,4.625,5.625,5.75,4.25,0.205973480446258,0.000507357,0.000761035,0,0.000253678,0.880495591235262,0.001268392,0.000507357,0.000507357,0.000507357,"NL","L",1,3,2,0.666666666666667
"3730","Fall 2019",6124,2633,5,4.5,5.909090909,6.090909091,4.625,5.75,5.75,3.5,0.205973480446258,0.000507357,0.000761035,0,0.000253678,0.264252204189066,0.001014713,0.00152207,0.000507357,0.001268392,"NL","NL",1,3,2,0.666666666666667
"3731","Fall 2019",6128,4993,4.5,6.5,6.090909091,6.909090909,6.125,5.125,6.125,4.875,-0.990139914495902,0.001268392,0.001268392,0.000253678,0,-0.968234569903326,0.00152207,0.00152207,0.001775748,0.000761035,"NL","NL",0,5,2,0.4
"3732","Fall 2019",6128,2731,4.5,6.5,6.090909091,6.090909091,6.125,5.25,6.125,5.375,-0.990139914495902,0.001268392,0.001268392,0.000253678,0,-1.58447795694952,0.001268392,0.001268392,0.00152207,0.000507357,"NL","NL",1,5,2,0.4
"3733","Fall 2019",6128,2690,4.5,NA,6.090909091,NA,6.125,NA,6.125,NA,-0.990139914495902,0.001268392,0.001268392,0.000253678,0,NA,NA,NA,NA,NA,"NL",NA,0,5,2,0.4
"3734","Fall 2019",6128,7380,4.5,2.5,6.090909091,4.818181818,6.125,6.75,6.125,6.625,-0.990139914495902,0.001268392,0.001268392,0.000253678,0,-1.58447795694952,0.001014713,0.00152207,0.000253678,0.001014713,"NL","NL",0,5,2,0.4
"3735","Fall 2019",6128,2438,4.5,5.5,6.090909091,6.909090909,6.125,5.875,6.125,5.75,-0.990139914495902,0.001268392,0.001268392,0.000253678,0,0.264252204189066,0.00152207,0.00152207,0.000761035,0.000253678,"NL","NL",1,5,2,0.4
"3736","Fall 2019",6133,1466,2.5,4,3.181818182,4.909090909,1.125,4,3.75,4.25,0.205973480446258,0.000253678,0.001268392,0,0.000507357,0.264252204189066,0.000761035,0.000253678,0,0,"NL","NL",0,5,1,0.2
"3737","Fall 2019",6133,1676,2.5,5.5,3.181818182,6.454545455,1.125,5.875,3.75,5.25,0.205973480446258,0.000253678,0.001268392,0,0.000507357,-0.968234569903326,0.001268392,0.00152207,0.000253678,0.000507357,"NL","NL",1,5,1,0.2
"3738","Fall 2019",6133,6015,2.5,5.5,3.181818182,5.909090909,1.125,3,3.75,5.625,0.205973480446258,0.000253678,0.001268392,0,0.000507357,0.264252204189066,0.001268392,0.00152207,0.000761035,0.00152207,"NL","NL",0,5,1,0.2
"3739","Fall 2019",6133,2407,2.5,4.5,3.181818182,5.636363636,1.125,4.875,3.75,4.375,0.205973480446258,0.000253678,0.001268392,0,0.000507357,0.264252204189066,0.000761035,0.00152207,0.000253678,0.000507357,"NL","NL",0,5,1,0.2
"3740","Fall 2019",6133,5818,2.5,NA,3.181818182,NA,1.125,NA,3.75,NA,0.205973480446258,0.000253678,0.001268392,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"3741","Fall 2019",6137,4416,6,NA,5.454545455,NA,3,NA,6.125,NA,0.804030177917338,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"3742","Fall 2019",6137,2638,6,NA,5.454545455,NA,3,NA,6.125,NA,0.804030177917338,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"3743","Fall 2019",6137,2472,6,NA,5.454545455,NA,3,NA,6.125,NA,0.804030177917338,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"3744","Fall 2019",6137,5082,6,NA,5.454545455,NA,3,NA,6.125,NA,0.804030177917338,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"3745","Fall 2019",6137,2238,6,NA,5.454545455,NA,3,NA,6.125,NA,0.804030177917338,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,0,0
"3746","Fall 2019",6139,6159,6,5,6.181818182,4.454545455,4,4,5.125,3.5,-1.58819661196698,0.000253678,0.000761035,0.000253678,0.000761035,-1.58447795694952,0.000253678,0.00152207,0.000253678,0.00152207,"NL","NL",1,3,1,0.333333333333333
"3747","Fall 2019",6139,2882,6,NA,6.181818182,NA,4,NA,5.125,NA,-1.58819661196698,0.000253678,0.000761035,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,3,1,0.333333333333333
"3748","Fall 2019",6139,5974,6,NA,6.181818182,NA,4,NA,5.125,NA,-1.58819661196698,0.000253678,0.000761035,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,3,1,0.333333333333333
"3749","Fall 2019",6156,2903,3.5,5.5,6.454545455,6,5.875,6.375,5.5,1.875,-0.392083217024822,0.001775748,0.00152207,0.000253678,0.00152207,-0.35199118285713,0.00152207,0.00152207,0.002283105,0.000761035,"NL","NL",1,6,6,1
"3750","Fall 2019",6156,3677,3.5,4.5,6.454545455,5.818181818,5.875,4.125,5.5,4.625,-0.392083217024822,0.001775748,0.00152207,0.000253678,0.00152207,0.264252204189066,0.00152207,0.00152207,0.001268392,0.000253678,"NL","NL",1,6,6,1
"3751","Fall 2019",6156,1665,3.5,6,6.454545455,5.727272727,5.875,4.625,5.5,4.5,-0.392083217024822,0.001775748,0.00152207,0.000253678,0.00152207,-1.58447795694952,0.001014713,0.001014713,0.000507357,0.000253678,"NL","NL",1,6,6,1
"3752","Fall 2019",6156,3387,3.5,6,6.454545455,5.545454545,5.875,4.25,5.5,5.5,-0.392083217024822,0.001775748,0.00152207,0.000253678,0.00152207,-1.58447795694952,0.001014713,0.00152207,0,0.00152207,"NL","NL",1,6,6,1
"3753","Fall 2019",6156,3545,3.5,5.5,6.454545455,6,5.875,5.875,5.5,4,-0.392083217024822,0.001775748,0.00152207,0.000253678,0.00152207,0.264252204189066,0.000507357,0.00152207,0,0.00152207,"NL","NL",1,6,6,1
"3754","Fall 2019",6156,2507,3.5,5,6.454545455,6.727272727,5.875,7,5.5,4.75,-0.392083217024822,0.001775748,0.00152207,0.000253678,0.00152207,-0.968234569903326,0.001014713,0.00152207,0.001268392,0.00152207,"NL","NL",1,6,6,1
"3755","Fall 2019",6159,3884,5,NA,4.454545455,NA,4,NA,3.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3756","Fall 2019",6159,6139,5,6,4.454545455,6.181818182,4,4,3.5,5.125,-1.58819661196698,0.000253678,0.00152207,0.000253678,0.00152207,-1.58447795694952,0.000253678,0.000761035,0.000253678,0.000761035,"NL","NL",1,6,1,0.166666666666667
"3757","Fall 2019",6159,5974,5,NA,4.454545455,NA,4,NA,3.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3758","Fall 2019",6159,2882,5,NA,4.454545455,NA,4,NA,3.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3759","Fall 2019",6159,5849,5,4.5,4.454545455,NA,4,4,3.5,3.125,-1.58819661196698,0.000253678,0.00152207,0.000253678,0.00152207,-1.58447795694952,0.000253678,0.000761035,0,0.000253678,"NL","NL",0,6,1,0.166666666666667
"3760","Fall 2019",6159,2498,5,NA,4.454545455,NA,4,NA,3.5,NA,-1.58819661196698,0.000253678,0.00152207,0.000253678,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3761","Fall 2019",6168,1135,5.5,NA,5.818181818,NA,5,NA,4.375,NA,-0.392083217024822,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3762","Fall 2019",6168,4940,5.5,NA,5.818181818,NA,5,NA,4.375,NA,-0.392083217024822,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3763","Fall 2019",6168,7698,5.5,NA,5.818181818,NA,5,NA,4.375,NA,-0.392083217024822,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3764","Fall 2019",6168,3309,5.5,NA,5.818181818,NA,5,NA,4.375,NA,-0.392083217024822,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3765","Fall 2019",6168,6367,5.5,NA,5.818181818,NA,5,NA,4.375,NA,-0.392083217024822,0,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3766","Fall 2019",6170,2840,3.5,NA,4.818181818,NA,5.375,NA,5.125,NA,-0.392083217024822,0.000253678,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3767","Fall 2019",6170,6430,3.5,NA,4.818181818,NA,5.375,NA,5.125,NA,-0.392083217024822,0.000253678,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3768","Fall 2019",6170,7059,3.5,NA,4.818181818,NA,5.375,NA,5.125,NA,-0.392083217024822,0.000253678,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3769","Fall 2019",6170,2634,3.5,NA,4.818181818,NA,5.375,NA,5.125,NA,-0.392083217024822,0.000253678,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3770","Fall 2019",6170,3529,3.5,NA,4.818181818,NA,5.375,NA,5.125,NA,-0.392083217024822,0.000253678,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3771","Fall 2019",6172,5695,5.5,NA,4.272727273,NA,2.75,NA,5.875,NA,0.205973480446258,0.000507357,0.001268392,0.000507357,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3772","Fall 2019",6172,8014,5.5,NA,4.272727273,NA,2.75,NA,5.875,NA,0.205973480446258,0.000507357,0.001268392,0.000507357,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3773","Fall 2019",6172,2754,5.5,3.5,4.272727273,5.272727273,2.75,2.75,5.875,1.75,0.205973480446258,0.000507357,0.001268392,0.000507357,0.000253678,0.264252204189066,0.00152207,0.00152207,0.000507357,0.000761035,"NL","NL",0,5,0,0
"3774","Fall 2019",6172,7498,5.5,NA,4.272727273,NA,2.75,NA,5.875,NA,0.205973480446258,0.000507357,0.001268392,0.000507357,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3775","Fall 2019",6172,1847,5.5,3.5,4.272727273,4.454545455,2.75,4.25,5.875,3.25,0.205973480446258,0.000507357,0.001268392,0.000507357,0.000253678,-0.35199118285713,0.001268392,0.00152207,0.000253678,0,"NL","NL",0,5,0,0
"3776","Fall 2019",6180,5480,5.5,6.5,5.545454545,6.272727273,3.5,6.75,5.375,6.5,-0.392083217024822,0.000507357,0.000761035,0.001014713,0.001014713,0.264252204189066,0.001014713,0.001268392,0,0.000761035,"NL","NL",1,3,2,0.666666666666667
"3777","Fall 2019",6180,6700,5.5,5,5.545454545,6.909090909,3.5,1.125,5.375,1.5,-0.392083217024822,0.000507357,0.000761035,0.001014713,0.001014713,-1.58447795694952,0.002790462,0.00152207,0.005073567,0.001268392,"NL","NL",0,3,2,0.666666666666667
"3778","Fall 2019",6180,5049,5.5,5,5.545454545,6.363636364,3.5,6.375,5.375,5.125,-0.392083217024822,0.000507357,0.000761035,0.001014713,0.001014713,-0.35199118285713,0.000761035,0.00152207,0.000253678,0.000507357,"NL","NL",1,3,2,0.666666666666667
"3779","Fall 2019",6183,5049,4,5,5.909090909,6.363636364,5,6.375,5.375,5.125,0.205973480446258,0.001014713,0.00152207,0,0.000253678,-0.35199118285713,0.000761035,0.00152207,0.000253678,0.000507357,"NL","NL",1,6,4,0.666666666666667
"3780","Fall 2019",6183,2412,4,4.5,5.909090909,6.181818182,5,3.5,5.375,6.5,0.205973480446258,0.001014713,0.00152207,0,0.000253678,1.49673897828146,0.001268392,0.00152207,0,0,"NL","L",1,6,4,0.666666666666667
"3781","Fall 2019",6183,1132,4,5,5.909090909,6.727272727,5,6.25,5.375,2.875,0.205973480446258,0.001014713,0.00152207,0,0.000253678,-0.35199118285713,0.000761035,0.00152207,0,0.000507357,"NL","NL",1,6,4,0.666666666666667
"3782","Fall 2019",6183,1833,4,5,5.909090909,5.090909091,5,5,5.375,6.375,0.205973480446258,0.001014713,0.00152207,0,0.000253678,-1.58447795694952,0.001775748,0.00152207,0.000507357,0.00152207,"NL","NL",0,6,4,0.666666666666667
"3783","Fall 2019",6183,1097,4,6,5.909090909,5.454545455,5,4,5.375,5.25,0.205973480446258,0.001014713,0.00152207,0,0.000253678,0.264252204189066,0.000507357,0.000253678,0,0.000253678,"NL","NL",1,6,4,0.666666666666667
"3784","Fall 2019",6183,7285,4,6,5.909090909,6.090909091,5,7,5.375,5.625,0.205973480446258,0.001014713,0.00152207,0,0.000253678,0.264252204189066,0.00152207,0.000507357,0.000507357,0.001014713,"NL","NL",0,6,4,0.666666666666667
"3785","Fall 2019",6194,5640,4.5,NA,5.636363636,NA,2,NA,5.625,NA,2.0001435728595,0,0.001014713,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"3786","Fall 2019",6194,8127,4.5,NA,5.636363636,NA,2,NA,5.625,NA,2.0001435728595,0,0.001014713,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"3787","Fall 2019",6194,3207,4.5,NA,5.636363636,NA,2,NA,5.625,NA,2.0001435728595,0,0.001014713,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"3788","Fall 2019",6194,7700,4.5,NA,5.636363636,NA,2,NA,5.625,NA,2.0001435728595,0,0.001014713,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"3789","Fall 2019",6198,2890,6,NA,6.090909091,NA,2,NA,4.5,NA,0.205973480446258,0,0.001014713,0.000761035,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3790","Fall 2019",6198,4443,6,NA,6.090909091,NA,2,NA,4.5,NA,0.205973480446258,0,0.001014713,0.000761035,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3791","Fall 2019",6198,2631,6,NA,6.090909091,NA,2,NA,4.5,NA,0.205973480446258,0,0.001014713,0.000761035,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3792","Fall 2019",6198,4065,6,NA,6.090909091,NA,2,NA,4.5,NA,0.205973480446258,0,0.001014713,0.000761035,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3793","Fall 2019",6208,3780,5.5,5,5.454545455,5.454545455,4.75,2.75,4.75,5.25,2.0001435728595,0.000253678,0.000507357,0,0,-0.35199118285713,0.000507357,0.000507357,0.000253678,0.001014713,"L","NL",0,2,1,0.5
"3794","Fall 2019",6208,7570,5.5,4.5,5.454545455,4.727272727,4.75,4.125,4.75,2.25,2.0001435728595,0.000253678,0.000507357,0,0,0.264252204189066,0.000507357,0.00152207,0,0,"L","NL",1,2,1,0.5
"3795","Fall 2019",6216,1770,5,5.5,6.181818182,5,3.875,4.875,5.75,4.75,1.40208687538842,0.000507357,0.001268392,0.000253678,0.00152207,-1.58447795694952,0.002029427,0.00152207,0.002283105,0.000507357,"L","NL",0,5,2,0.4
"3796","Fall 2019",6216,2807,5,NA,6.181818182,NA,3.875,NA,5.75,NA,1.40208687538842,0.000507357,0.001268392,0.000253678,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,5,2,0.4
"3797","Fall 2019",6216,3849,5,4.5,6.181818182,3.909090909,3.875,3.75,5.75,4.375,1.40208687538842,0.000507357,0.001268392,0.000253678,0.00152207,0.264252204189066,0.000507357,0.001268392,0.000253678,0.001014713,"L","NL",1,5,2,0.4
"3798","Fall 2019",6216,7688,5,5,6.181818182,5.818181818,3.875,4.125,5.75,4.875,1.40208687538842,0.000507357,0.001268392,0.000253678,0.00152207,1.49673897828146,0.001775748,0.00152207,0,0.00152207,"L","L",1,5,2,0.4
"3799","Fall 2019",6216,6748,5,NA,6.181818182,NA,3.875,NA,5.75,NA,1.40208687538842,0.000507357,0.001268392,0.000253678,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,5,2,0.4
"3800","Fall 2019",6226,1571,5,4.5,5.818181818,6.818181818,4.875,4,4.75,6.25,0.205973480446258,0.000253678,0.000761035,0.000253678,0.000253678,0.264252204189066,0.001268392,0.000761035,0.000253678,0.000507357,"NL","NL",0,3,1,0.333333333333333
"3801","Fall 2019",6226,6006,5,4,5.818181818,4.909090909,4.875,5,4.75,5.375,0.205973480446258,0.000253678,0.000761035,0.000253678,0.000253678,2.11298236532765,0.000253678,0.000761035,0.000253678,0.000253678,"NL","L",1,3,1,0.333333333333333
"3802","Fall 2019",6226,3315,5,NA,5.818181818,NA,4.875,NA,4.75,NA,0.205973480446258,0.000253678,0.000761035,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,3,1,0.333333333333333
"3803","Fall 2019",6234,4858,2,NA,3.727272727,NA,2,NA,3.375,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3804","Fall 2019",6234,4091,2,NA,3.727272727,NA,2,NA,3.375,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3805","Fall 2019",6234,4229,2,5.5,3.727272727,5.727272727,2,7,3.375,4.125,1.40208687538842,0.000761035,0.00152207,0,0.00152207,-0.35199118285713,0.001014713,0.00152207,0,0.000253678,"L","NL",1,6,2,0.333333333333333
"3806","Fall 2019",6234,6305,2,2.5,3.727272727,3.909090909,2,3.625,3.375,6.375,1.40208687538842,0.000761035,0.00152207,0,0.00152207,1.49673897828146,0.000253678,0.001014713,0.000253678,0.000761035,"L","L",0,6,2,0.333333333333333
"3807","Fall 2019",6234,8096,2,3,3.727272727,4.545454545,2,4.625,3.375,4.25,1.40208687538842,0.000761035,0.00152207,0,0.00152207,2.11298236532765,0.000507357,0.000507357,0,0.000253678,"L","L",1,6,2,0.333333333333333
"3808","Fall 2019",6234,5868,2,6,3.727272727,4.909090909,2,5.5,3.375,5.5,1.40208687538842,0.000761035,0.00152207,0,0.00152207,0.264252204189066,0.001775748,0.00152207,0.000761035,0.000253678,"L","NL",0,6,2,0.333333333333333
"3809","Fall 2019",6235,1959,3.5,NA,4.363636364,NA,2.375,NA,6.375,NA,2.0001435728595,0.000253678,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,1,0.2
"3810","Fall 2019",6235,5981,3.5,5,4.363636364,5.545454545,2.375,5.625,6.375,4.75,2.0001435728595,0.000253678,0.001268392,0,0.000761035,-0.35199118285713,0.001014713,0.00152207,0,0.000761035,"L","NL",1,5,1,0.2
"3811","Fall 2019",6235,8198,3.5,NA,4.363636364,NA,2.375,NA,6.375,NA,2.0001435728595,0.000253678,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,1,0.2
"3812","Fall 2019",6235,3513,3.5,NA,4.363636364,NA,2.375,NA,6.375,NA,2.0001435728595,0.000253678,0.001268392,0,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,5,1,0.2
"3813","Fall 2019",6235,6799,3.5,5,4.363636364,5.909090909,2.375,2.375,6.375,5.75,2.0001435728595,0.000253678,0.001268392,0,0.000761035,-0.968234569903326,0.000761035,0.000761035,0,0,"L","NL",0,5,1,0.2
"3814","Fall 2019",6240,5391,5.5,NA,6.090909091,NA,5.375,NA,4.625,NA,1.40208687538842,0.000253678,0.000507357,0.000761035,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,2,1,0.5
"3815","Fall 2019",6240,4410,5.5,7,6.090909091,7,5.375,6.125,4.625,4.125,1.40208687538842,0.000253678,0.000507357,0.000761035,0.000761035,0.264252204189066,0.000507357,0.00152207,0.000253678,0.001014713,"L","NL",1,2,1,0.5
